0.2561056658228952,0.7933605519920595
0.1007222316725087,0.7197965292667555
0.2572352983356974,0.8156665728002314
0.2879028538777358,0.8685300209785426
0.1896280560776586,0.8699306198876601
0.1796870374431047,0.7328936941964849
0.1784533085583961,0.7703980222430783
0.1209059465148284,0.8206042110456516
0.1340970441833606,0.720373070055357
0.1922074388867837,0.8321361392009543
0.2156415329317136,0.8651188328976276
0.2486326201208798,0.8401129019272849
0.1744671224891082,0.8864923054006176
0.1191896364946853,0.807939206268711
0.2812481566938012,0.7387853972894652
0.1441052354747908,0.76712462626758
0.2476766941414635,0.8851679481771423
0.2030995008305068,0.8641471299699418
0.1361999947975651,0.794109190649928
0.2713349495725188,0.7046408381810245
0.7709497161172826,0.1913472213411878
0.835911101160791,0.2859198790930084
0.8613500763862076,0.2313196984909523
0.8003740646309297,0.1060548320298326
0.7145240393423811,0.1630555865148632
0.810300597440361,0.144366034492745
0.8902249684500169,0.1933129252855118
0.8298949450929668,0.1350071401960331
0.7081575973206461,0.1122008315143265
0.8448759628221499,0.1284983598472997
0.7026538141851579,0.2595473421894754
0.8455795161716126,0.1386763703464505
0.8564561860903667,0.2772657951563541
0.7369050568934422,0.129194425115211
0.7326218014140983,0.1572241361630382
0.7928379766132799,0.1268909272995164
0.718049639232252,0.109625360287833
0.7094824109560121,0.2774186840523919
0.8809269206389679,0.212605701750976
0.859273156788239,0.2205392820094781
0.4597105416127331,0.5992158199956271
0.4625435792776839,0.529315046622705
0.4450599331318181,0.5693828830481209
0.4837639507774161,0.5608381850972445
0.5067200612563327,0.529955105923036
0.5933565891294911,0.5803180864401148
0.5628477694140842,0.5071773443160495
0.5662099069005618,0.5012079596102965
0.4664257226595916,0.5529344739691523
0.5664002259146881,0.4707415998252169
0.4771224758776222,0.4495601375658481
0.5180622789079762,0.4930858534443071
0.5896717434408563,0.5718146019390763
0.5498567343169557,0.4707259568612175
0.4993547656171055,0.4466250739636568
0.5853185984635626,0.5387558391684373
0.5442075885121301,0.5511305479439905
0.5998796119299952,0.4455975095610423
0.5985829339004128,0.5206293200818496
0.4664434626575094,0.5157578729011607
